JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-07-30,AAR,11-3071,10.25,10.0,16.0,336.0,"business administration,creativity,process improvement,research,microsoft office,strategic planning,written communication,aerospace industry knowledge,writing,help desk support,procurement,analytical skills,logistics,microsoft word,inventory control,inventory management,scheduling,manufacturing resource planning (mrp),stock control,microsoft excel,purchasing,energetic,teamwork / collaboration,organizational skills,communication skills,performance management,microsoft powerpoint,planning,problem solving,material requirement planning (mrp)"
2022-09-19,Ashfield Nordic Ab,11-1021,12.29,5.0,16.0,325.0,"people management,business planning,employee training,biotechnology,communication skills,analytical skills,description and demonstration of products,product knowledge,urgent care,account management"
2022-01-19,Cavalry Aerospace,11-3031,53.42,5.0,18.0,336.0,"process improvement,revenue recognition,cost accounting,research,financial statements,qc processes,quality assurance and control,accounting,financial management,budgeting,financial forecasting,accounting software,inventory accounting,general ledger accounting,customer billing,aerospace industry knowledge,comptroller,risk management,financial reporting,business process,manufacturing industry knowledge,corporate accounting,general ledger"
2022-03-31,Northrop Grumman,11-9141,41.3,13.0,16.0,336.0,"microsoft office,property management systems,asset management industry knowledge,microsoft powerpoint,property auditing,property management,vaccines,microsoft word,microsoft excel"
2022-10-03,Ornua Co-Operative,11-2022,31.73,5.0,16.0,311.0,"multi-tasking,sales support,budgeting,product sales,dairy industry knowledge,sales management,lead generation,sales,sales goals,communication skills,selling techniques,account management,building effective relationships"
2022-02-17,L3Harris,11-9199,86.54,7.0,16.0,334.0,"procurement,variance analysis,building effective relationships,microsoft project,data analysis,creativity,conflict management,microsoft outlook,microsoft office,project management,self-starter,budgeting,technical writing / editing,manufacturing resource planning (mrp),pivot tables,microsoft excel,manufacturing processes,public speaking,detail-oriented,organizational skills,planning,sap,communication skills,microsoft powerpoint,enterprise resource planning (erp)"
2022-05-11,Toyota Motors,11-3061,25.48,2.0,16.0,336.0,"logistics,contract preparation,commodity management,purchasing,procurement issues,global sourcing,planning,contract negotiation,global sourcing management,communication skills,procurement,contract drafting,project management,self-starter,written communication,supplier selection,creativity"
2022-06-24,Northrop Grumman,11-3051,43.17,5.0,12.0,336.0,"microsoft powerpoint,microsoft excel,microsoft office"
2022-10-30,Northrop Grumman,11-9041,59.57,9.0,16.0,336.0,"planning,performance management,communication skills,geometric dimensioning and tolerancing (gd&t),organizational skills,team management,leadership,critical thinking,structural design,project management,structural failure analysis,3d modeling / design,mentoring,engineering specifications,siemens teamcenter,systems engineering"
2022-12-16,"Takeda Pharmaceuticals North America, Inc.",11-9111,62.5,10.0,16.0,325.0,"quality management,good clinical practices (gcp),creativity,process improvement,audit reports,business operations,project management,impact assessment,detail-oriented,teamwork / collaboration,technical writing / editing,negotiation skills,clinical development,health care industry knowledge,communication skills,biotechnology,positive disposition"
2022-12-20,Merck & Company,11-9199,56.54,7.0,16.0,325.0,"oncology,21 cfr part 11,software architecture,mapping,good clinical practices (gcp),business operations,program management,creativity,extensible markup language (xml),fda regulations,research,data migration,editing,oracle pl/sql,clinical data management,oracle clinical,oracle,oracle healthcare,microsoft windows,clinical database development,vaccines,clinical data interchange standards consortium(cdisc),clinical development,java,multi-tasking,metadata,teamwork / collaboration,sql,vaccination,database design"
2022-07-06,"Takeda Pharmaceuticals North America, Inc.",11-9199,48.8,3.0,18.0,325.0,"clinical research,biomedical engineering,disease biology,machine learning,physics,software development,algorithm development,high-performance computing,communication skills,statistical analysis,unsupervised learning,teamwork / collaboration,data science,experimental design,biostatistics,preparing reports,biology,data cleaning,writing,unix,artificial intelligence,python,statistics,research,supervised learning (machine learning),data analysis"
2022-06-23,Church & Dwight,11-9199,81.78,15.0,16.0,325.0,"lean six sigma,planning,e-sourcing,order management,problem solving,change management,communication skills,procurement strategies,inventory planning,effective communications,teamwork / collaboration,global sourcing,purchasing,scheduling,six sigma,people management,quality assurance and control,capacity planning,inventory management,budgeting,logistics,statistical analysis,new product development,project management,statistics,strategic planning,listening,cost control,building effective relationships,e-commerce,management information system (mis),outsourcing,business acumen,procurement,quality management,writing,computer hardware/software knowledge,kaizen,packaging,facility management,3pl (third party logistics),supply chain management,supply chain knowledge"
2022-12-03,Qualitest,11-9199,58.65,5.0,0.0,325.0,"communication skills,veeva,quality assurance and control,customer contact,quality management"
2022-07-30,JBS USA,11-3021,52.88,10.0,16.0,311.0,"mentoring,information technology industry knowledge,industrial engineering,business strategy,communication skills,industrial engineering industry expertise,problem solving,budgeting,business process"
2022-05-12,GAF Materials Corporation,11-9121,62.5,10.0,16.0,324.0,"six sigma,vaccination,organizational skills,leadership,statistical analysis,technical support,vaccines,problem solving,technical services marketing,planning,communication skills,listening,process improvement,audit planning,research,statistics,lean manufacturing,new product development,product design,troubleshooting,decision making,procurement,quality management"
2022-03-11,Northrop Grumman,11-9041,54.18,7.0,16.0,336.0,"teamwork / collaboration,performance analysis,vaccines,budgeting,engineering management,written communication,performance appraisals,siemens teamcenter,engineering activities,prioritizing tasks,product design"
2022-07-22,GAF Materials Corporation,11-9041,6.25,10.0,16.0,324.0,"hazard analysis,capital expenditures,machinery,lifting ability,staff management,budgeting,autocad,network troubleshooting,planning,simulation,computer aided drafting/design (cad),problem solving,positive disposition,vendor relations,communication skills,data entry,structured methods,troubleshooting,project planning and development skills,typing,proofreading,process safety,process improvement,research,microsoft office,project management,root cause analysis"
